ID	Name
2mp2coa[m]	methacrylyl-CoA
2mpdhl[m]	S(8)-(2-methylpropanoyl)dihydrolipoamide
2obut[c]	2-oxobutanoate
2obut[m]	2-oxobutanoate
2octdectecoa[m]	2,6,9,12-octadecatetraenoylcoa
2octdectecoa[x]	2,6,9,12-octadecatetraenoylcoa
2octpencoa[m]	2,6,9,12,15-octadecapentenoylcoa
2oxoadp[c]	2-oxoadipate(2-)
2oxoadp[m]	2-oxoadipate(2-)
2pg[c]	2-phosphonato-D-glycerate(3-)
2pglyc[c]	2-phosphonatoglycolate(3-)
34dhcinm[c]	trans-caffeate
34dhmald[c]	3,4-dihydroxymandelaldehyde
34dhmald[m]	3,4-dihydroxymandelaldehyde
34dhoxmand[c]	3,4-dihydroxymandelic acid
34dhoxmand[m]	3,4-dihydroxymandelic acid
34dhoxpeg[c]	3,4-dihydroxyphenylethyleneglycol
34dhoxpeg[e]	3,4-dihydroxyphenylethyleneglycol
34dhpac[c]	3,4-dihydroxyphenylacetaldehyde
34dhpha[c]	(3,4-dihydroxyphenyl)acetate
34dhphe[c]	L-dopa
34dhphe[e]	L-dopa
34hpl[m]	3-(4-hydroxyphenyl)lactate
34hpp[c]	3-(4-hydroxyphenyl)pyruvate
34hpp[e]	3-(4-hydroxyphenyl)pyruvate
34hpp[m]	3-(4-hydroxyphenyl)pyruvate
35cgmp[c]	3',5'-cyclic GMP(1-)
35cgmp[e]	3',5'-cyclic GMP(1-)
35cgmp[g]	3',5'-cyclic GMP(1-)
35cgmp[n]	3',5'-cyclic GMP(1-)
35diotyr[c]	3,5-diiodo-L-tyrosine
3aib_D[c]	(R)-3-aminoisobutyric acid
3aib_D[e]	(R)-3-aminoisobutyric acid
3aib_D[m]	(R)-3-aminoisobutyric acid
3aib[c]	(S)-3-aminoisobutyric acid
3aib[e]	(S)-3-aminoisobutyric acid
3aib[m]	(S)-3-aminoisobutyric acid
3amp[l]	3'-AMP(2-)
3bcrn[c]	3-hydroxy butyryl carnitine
3bcrn[e]	3-hydroxy butyryl carnitine
3ddcrn[c]	3-hydroxydodecanoylcarnitine
3ddcrn[e]	3-hydroxydodecanoylcarnitine
tddedicoa[x]	(3Z,6Z)-dodecadienoyl-CoA(4-)
3deccrn[c]	3-hydroxydecanoylcarnitine
3deccrn[e]	3-hydroxydecanoylcarnitine
3decdicoa[m]	3,7-decadienoylcoa
3decdicoa[x]	3,7-decadienoylcoa
3dhguln[c]	3-dehydro-L-gulonate
3docopencoa[m]	3,7,10,13,16-docosapentenoylcoa
3docopencoa[x]	3,7,10,13,16-docosapentenoylcoa
3dodtricoa[m]	3,6,9-dodecatrienoylcoa
3dodtricoa[x]	3,6,9-dodecatrienoylcoa
3dpdhb[m]	3-decaprenyl-4,5-dihydroxybenzoic acid
3dpdhb_me[m]	3-decaprenyl-4-hydroxy-5-methoxybenzoic acid
3dphb[m]	4-hydroxy-3-all-trans-decaprenylbenzoic acid
3dsphgn[c]	3-dehydrosphinganinium(1+)
3h26dm5coa[m]	3-Hydroxy-2,6-dimethyl-5-methylene-heptanoyl-CoA
3h26dm5coa[x]	3-Hydroxy-2,6-dimethyl-5-methylene-heptanoyl-CoA
3hanthrn[c]	3-hydroxyanthranilate
3hbcoa_R[c]	(R)-3-hydroxybutanoyl-CoA(4-)
3hbcoa_R[m]	(R)-3-hydroxybutanoyl-CoA(4-)
3hbcoa[m]	(S)-3-hydroxybutanoyl-CoA(4-)
3hbcoa[x]	(S)-3-hydroxybutanoyl-CoA(4-)
3hdcoa[c]	(S)-3-hydroxydecanoyl-CoA(4-)
3hdcoa[m]	(S)-3-hydroxydecanoyl-CoA(4-)
3hddcoa[c]	(S)-3-hydroxylauroyl-CoA(4-)
3hddcoa[m]	(S)-3-hydroxylauroyl-CoA(4-)
3hdeccoa[c]	3-hydroxyhexadecenoylcoa
3hdeccoa[m]	3-hydroxyhexadecenoylcoa
3hdececrn[c]	3-hydroxyhexadecenoylcarnitine
3hdececrn[e]	3-hydroxyhexadecenoylcarnitine
3hexdcoa[c]	(S)-3-hydroxypalmitoyl-CoA(4-)
3hexdcoa[m]	(S)-3-hydroxypalmitoyl-CoA(4-)
3hexdcrn[c]	3-hydroxyhexadecanoylcarnitine
3hexdcrn[e]	3-hydroxyhexadecanoylcarnitine
3hexdtetcoa[m]	3,7,10,13-hexadecatetraenoylcoa
3hexdtetcoa[x]	3,7,10,13-hexadecatetraenoylcoa
3hexdtricoa[m]	3,7,10-hexadecatrienoylcoa
3hexdtricoa[x]	3,7,10-hexadecatrienoylcoa
3hibutcoa[m]	3-hydroxy-2-methylpropanoyl-CoA
3hmbcoa[m]	(2S,3S)-3-hydroxy-2-methylbutanoyl-CoA(4-)
3hmp[m]	3-hydroxy-2-isobutyrate
3hodcoa[c]	(S)-3-Hydroxyoctadecanoyl-CoA
3hodcoa[m]	(S)-3-Hydroxyoctadecanoyl-CoA
3hpcoa[c]	3-hydroxypropanoyl-CoA(4-)
3hpcoa[m]	3-hydroxypropanoyl-CoA(4-)
3hpcoa[x]	3-hydroxypropanoyl-CoA(4-)
3hpp[c]	3-hydroxypropionate
3hpp[m]	3-hydroxypropionate
3htdcoa[c]	(S)-3-hydroxytetradecanoyl-CoA(4-)
3htdcoa[m]	(S)-3-hydroxytetradecanoyl-CoA(4-)
3htmelys[c]	3-hydroxy-N(6),N(6),N(6)-trimethyl-L-lysine
3htmelys[m]	3-hydroxy-N(6),N(6),N(6)-trimethyl-L-lysine
3hxkynam[c]	3-Hydroxykynurenamine
3ityr_L[c]	3-iodo-L-tyrosine
3ivcoa[c]	3-hydroxyisovaleryl-CoA
3ivcoa[m]	3-hydroxyisovaleryl-CoA
3ivcrn[c]	3-hydroxy-isovaleryl carnitine
3ivcrn[e]	3-hydroxy-isovaleryl carnitine
3m4hpga[c]	3-Methoxy-4-hydroxyphenylglycolaldehyde
3m4hpga[m]	3-Methoxy-4-hydroxyphenylglycolaldehyde
3mb2coa[m]	3-methylbut-2-enoyl-CoA(4-)
3mgcoa[m]	trans-3-methylglutaconyl-CoA(5-)
3mlda[c]	1-methyl-4-imidazoleacetic acid
3mlda[e]	1-methyl-4-imidazoleacetic acid
3mldz[c]	1-methylimidazole-4-acetaldehyde
3mob[c]	3-methyl-2-oxobutanoate
3mob[e]	3-methyl-2-oxobutanoate
3mob[m]	3-methyl-2-oxobutanoate
3mop[c]	3-methyl-2-oxovalerate
3mop[e]	3-methyl-2-oxovalerate
3mop[m]	3-methyl-2-oxovalerate
3mox4hoxm[c]	vanillylmandelate
3mox4hoxm[m]	vanillylmandelate
3mox4hpac[c]	(4-hydroxy-3-methoxyphenyl)acetaldehyde
3mox4hpac[m]	(4-hydroxy-3-methoxyphenyl)acetaldehyde
3moxtyr[c]	3-Methoxytyramine
3ocddcoa[c]	3-hydroxyoctadecadienoylcoa
3ocddcoa[m]	3-hydroxyoctadecadienoylcoa
3octdec2crn[c]	3-hydroxyoctadecadienoylcarnitine
3octdec2crn[e]	3-hydroxyoctadecadienoylcarnitine
3octdeccrn[c]	3-hydroxyoctadecanoyl carnitine
3octdeccrn[e]	3-hydroxyoctadecanoyl carnitine
3octdece1coa[c]	3-hydroxyoctadecenoylcoa
3octdece1coa[m]	3-hydroxyoctadecenoylcoa
3octdece1crn[c]	3-hydroxy-octadecenoyl carnitine
3octdece1crn[e]	3-hydroxy-octadecenoyl carnitine
3octdectecoa[m]	3,6,9,12-octadecatetraenoylcoa
3octdectecoa[x]	3,6,9,12-octadecatetraenoylcoa
3octpencoa[m]	3,6,9,12,15-octadecapentenoylcoa
3odcoa[m]	3-oxodecanoyl-CoA
3odcoa[x]	3-oxodecanoyl-CoA
3oddcoa[m]	3-oxolauroyl-CoA
3oddcoa[x]	3-oxolauroyl-CoA
3ohdcoa[m]	3-oxopalmitoyl-CoA(4-)
3ohdcoa[x]	3-oxopalmitoyl-CoA(4-)
3ohodcoa[c]	3-oxooctadecanoyl-CoA
3ohodcoa[l]	3-oxooctadecanoyl-CoA
3ohodcoa[r]	3-oxooctadecanoyl-CoA
3ohodcoa[x]	3-oxooctadecanoyl-CoA
3ohxccoa[x]	3-oxohexacosanoyl-CoA
3otdcoa[m]	3-oxotetradecanoyl-CoA
3otdcoa[x]	3-oxotetradecanoyl-CoA
3padsel[c]	3-Phosphoadenylylselenate
3pg[c]	3-phosphonato-D-glycerate(3-)
3pg[m]	3-phosphonato-D-glycerate(3-)
3php[c]	3-phosphonatooxypyruvate(3-)
3sala[c]	3-sulfino-L-alanine(1-)
3sala[m]	3-sulfino-L-alanine(1-)
3snpyr[c]	3-sulfinylpyruvic acid
3snpyr[m]	3-sulfinylpyruvic acid
3spyr[c]	3-sulfonatopyruvate(2-)
3spyr[m]	3-sulfonatopyruvate(2-)
3tdcrn[c]	3-hydroxy-tetradecanoyl carnitine
3tdcrn[e]	3-hydroxy-tetradecanoyl carnitine
3tetd7ecoa[c]	3-hydroxy tetradecenoyl-7-coa
3tetd7ecoa[m]	3-hydroxy tetradecenoyl-7-coa
3tetd7ecoacrn[c]	3-hydroxy tetradecenoyl-7-carnitine
3tetd7ecoacrn[e]	3-hydroxy tetradecenoyl-7-carnitine
3thexddcoa[c]	3-hydroxy trans7,10-hexadecadienoylcoa
3thexddcoa[m]	3-hydroxy trans7,10-hexadecadienoylcoa
3thexddcoacrn[c]	3-hydroxy trans7,10-hexadecadienoyl carnitine
3thexddcoacrn[e]	3-hydroxy trans7,10-hexadecadienoyl carnitine
3ttetddcoa[c]	3-hydroxy trans5,8tetradecadienoyl coa
3ttetddcoa[m]	3-hydroxy trans5,8tetradecadienoyl coa
3ttetddcoacrn[c]	3-hydroxy trans5,8tetradecadienoyl carnitine
3ttetddcoacrn[e]	3-hydroxy trans5,8tetradecadienoyl carnitine
3uib[c]	3-ureidoisobutyric acid
3ump[c]	3'-UMP(2-)
3ump[e]	3'-UMP(2-)
42A3HP24DB[c]	4-(2-Amino-3-hydroxyphenyl)-2,4-dioxobutanoate
44mctr[c]	4,4-dimethyl-5alpha-cholesta-8,14,24-trien-3beta-ol
44mctr[r]	4,4-dimethyl-5alpha-cholesta-8,14,24-trien-3beta-ol
44mzym[r]	14-demethyllanosterol
46dhoxquin[c]	quinoline-4,6-diol
48dhoxquin[c]	quinoline-4,8-diol
4aabutn[c]	4-acetamidobutanoate
4aabutn[m]	4-acetamidobutanoate
4abut[c]	gamma-aminobutyric acid
4abut[e]	gamma-aminobutyric acid
4abut[l]	gamma-aminobutyric acid
4abut[m]	gamma-aminobutyric acid
4abut[n]	gamma-aminobutyric acid
4abutn[c]	4-ammoniobutanal
4abutn[e]	4-ammoniobutanal
4abutn[m]	4-ammoniobutanal
4aphdob[c]	4-(2-aminophenyl)-2,4-dioxobutanoate
4fumacac[c]	4-fumarylacetoacetate(2-)
4h2oglt[c]	4-hydroxy-2-oxoglutarate(2-)
4h2oglt[m]	4-hydroxy-2-oxoglutarate(2-)
4hbz[m]	4-hydroxybenzoate
4hbzcoa[m]	4-hydroxybenoyl-CoA
4hdebrisoquine[c]	4-hydroxydebrisoquin
4hdebrisoquine[e]	4-hydroxydebrisoquin
4hexdtetcoa[m]	4,7,10,13-hexadecatetraenoylcoa
4hexdtetcoa[x]	4,7,10,13-hexadecatetraenoylcoa
4hexdtricoa[m]	4,7,10-hexadecatrienoylcoa
4hexdtricoa[x]	4,7,10-hexadecatrienoylcoa
4hglusa[m]	L-4-hydroxyglutamic semialdehyde
4hoxpacd[c]	(4-hydroxyphenyl)acetaldehyde
4hphac[c]	4-hydroxyphenylacetate
4hphac[e]	4-hydroxyphenylacetate
4hpro_LT[c]	trans-4-hydroxy-L-proline
4hpro_LT[e]	trans-4-hydroxy-L-proline
4hpro_LT[m]	trans-4-hydroxy-L-proline
4hpro_LT[r]	trans-4-hydroxy-L-proline
4izp[c]	5-(2-carboxylatoethyl)-4-oxo-4,5-dihydro-1H-imidazol-5-ide
4mlacac[c]	4-maleylacetoacetate
4mop[c]	4-methyl-2-oxopentanoate
4mop[e]	4-methyl-2-oxopentanoate
4mop[m]	4-methyl-2-oxopentanoate
4mptnl[c]	4-methylpentanal
4mptnl[e]	4-methylpentanal
4mptnl[m]	4-methylpentanal
4mptnl[r]	4-methylpentanal
4mtolbutamide[c]	4-hydroxytolbutamide
4mtolbutamide[e]	4-hydroxytolbutamide
4mzym_int1[r]	4beta-methylzymosterol-4alpha-carboxylic acid
4mzym_int2[r]	3-dehydro-4-methylzymosterol
4nph[c]	4-nitrophenolate
4nph[e]	4-nitrophenolate
4nphsf[c]	4-nitrophenyl hydrogen sulfate
4nphsf[e]	4-nitrophenyl hydrogen sulfate
4ppan[c]	(R)-4'-phosphonatopantothenate(3-)
4ppan[m]	(R)-4'-phosphonatopantothenate(3-)
4ppcys[c]	N-[(R)-4-phosphonatopantothenoyl]-L-cysteinate(3-)
4ppcys[m]	N-[(R)-4-phosphonatopantothenoyl]-L-cysteinate(3-)
4pyrdx[c]	4-pyridoxate
4pyrdx[e]	4-pyridoxate
4tmeabut[c]	4-trimethylammoniobutanal
4tmeabut[m]	4-trimethylammoniobutanal
4tmeabutn[c]	4-(trimethylammonio)butanoate
56dihindlcrbxlt[c]	5,6-dihydroxyindole-2-carboxylate
56dthm[c]	5,6-dihydrothymine
56dthm[m]	5,6-dihydrothymine
56dura[c]	5,6-dihydrouracil
5HPET[c]	5(S)-HPETE(1-)
5HPET[r]	5(S)-HPETE(1-)
5a2opntn[x]	5-amino-2-oxopentanoic acid
5adtststerone[c]	17beta-hydroxy-5alpha-androstan-3-one
5adtststerone[e]	17beta-hydroxy-5alpha-androstan-3-one
5adtststerone[l]	17beta-hydroxy-5alpha-androstan-3-one
5adtststerone[m]	17beta-hydroxy-5alpha-androstan-3-one
5adtststerone[r]	17beta-hydroxy-5alpha-androstan-3-one
5adtststeroneglc[c]	5alpha-Dihydrotestosterone glucuronide
5adtststeroneglc[e]	5alpha-Dihydrotestosterone glucuronide
5adtststeroneglc[r]	5alpha-Dihydrotestosterone glucuronide
5adtststerones[c]	5alpha-Dihydrotestosterone sulfate
5adtststerones[e]	5alpha-Dihydrotestosterone sulfate
5adtststerones[l]	5alpha-Dihydrotestosterone sulfate
5adtststerones[r]	5alpha-Dihydrotestosterone sulfate
5aop[c]	5-aminolevulinic acid
5aop[m]	5-aminolevulinic acid
5dhf[c]	pentaglutamyl folate (DHF)
5dhf[e]	pentaglutamyl folate (DHF)
5dhf[l]	pentaglutamyl folate (DHF)
5dhf[m]	pentaglutamyl folate (DHF)
5dpmev[c]	(R)-5-diphosphomevalonic acid
5dpmev[x]	(R)-5-diphosphomevalonic acid
5forthf[c]	5-formimidoyltetrahydrofolate(2-)
5fthf[c]	(6S)-5-formyltetrahydrofolate(2-)
5fthf[e]	(6S)-5-formyltetrahydrofolate(2-)
5fthf[m]	(6S)-5-formyltetrahydrofolate(2-)
5g2oxpt[x]	5-guanidino-2-oxopentanoic acid
5homeprazole[c]	5 hydroxy omeprazole
5homeprazole[e]	5 hydroxy omeprazole
5hoxindact[c]	(5-hydroxyindol-3-yl)acetaldehyde
5hoxindact[m]	(5-hydroxyindol-3-yl)acetaldehyde
5hoxindoa[c]	(5-hydroxyindol-3-yl)acetic acid
5hoxindoa[m]	(5-hydroxyindol-3-yl)acetic acid
5hoxnfkyn[c]	5-hydroxy-N-formylkynurenine
5htrp[c]	5-hydroxy-L-tryptophan
5htrp[e]	5-hydroxy-L-tryptophan
5hxkyn[c]	5-hydroxykynurenine
5hxkynam[c]	5-hydroxykynurenamine
5mdr1p[c]	S-methyl-5-thio-alpha-D-ribose 1-phosphate(2-)
5mdru1p[c]	S-methyl-5-thio-D-ribulose 1-phosphate(2-)
5moxact[c]	5-Methoxyindoleacetate
5mta[c]	5'-S-methyl-5'-thioadenosine
5mta[e]	5'-S-methyl-5'-thioadenosine
5mthf[c]	5-methyltetrahydrofolate(2-)
5mthf[e]	5-methyltetrahydrofolate(2-)
5mthf[n]	5-methyltetrahydrofolate(2-)
5mthf[r]	5-methyltetrahydrofolate(2-)
5oxpro[c]	5-oxoprolinate
5oxpro[e]	5-oxoprolinate
5pmev[c]	(R)-5-phosphonatomevalonate(3-)
5pmev[x]	(R)-5-phosphonatomevalonate(3-)
5tedtricoa[m]	5,8,11-tetradecatrienoylcoa
5tedtricoa[x]	5,8,11-tetradecatrienoylcoa
5thf[c]	pentaglutamyl folate (THF)
5thf[e]	pentaglutamyl folate (THF)
5thf[l]	pentaglutamyl folate (THF)
5thf[m]	pentaglutamyl folate (THF)
6a2ohxnt[x]	6-amino-2-oxohexanoic acid
6dhf[c]	hexaglutamyl folate (DHF)
6dhf[e]	hexaglutamyl folate (DHF)
6dhf[l]	hexaglutamyl folate (DHF)
6dhf[m]	hexaglutamyl folate (DHF)
6hoxmelatn[c]	6-Hydroxymelatonin
6htststerone[c]	6beta-hydroxytestosterone
6htststerone[e]	6beta-hydroxytestosterone
6htststerone[r]	6beta-hydroxytestosterone
6pgc[c]	6-phosphonatooxy-D-gluconate
6pgc[r]	6-phosphonatooxy-D-gluconate
6pgl[c]	6-O-phosphonato-D-glucono-1,5-lactone(2-)
6pgl[r]	6-O-phosphonato-D-glucono-1,5-lactone(2-)
6pthp[c]	dyspropterin
6pthp[n]	dyspropterin
6thf[c]	hexaglutamyl folate  (THF)
6thf[e]	hexaglutamyl folate  (THF)
6thf[l]	hexaglutamyl folate  (THF)
6thf[m]	hexaglutamyl folate  (THF)
7dhchsterol[c]	cholesta-5,7-dien-3beta-ol
7dhchsterol[r]	cholesta-5,7-dien-3beta-ol
7dhf[c]	heptaglutamyl folate (DHF)
7dhf[e]	heptaglutamyl folate (DHF)
7dhf[l]	heptaglutamyl folate (DHF)
7dhf[m]	heptaglutamyl folate (DHF)
7thf[c]	heptaglutamyl folate (THF)
7thf[e]	heptaglutamyl folate (THF)
7thf[l]	heptaglutamyl folate (THF)
7thf[m]	heptaglutamyl folate (THF)
9_cis_retfa[c]	fatty acid 9-cis-retinol
9_cis_retfa[e]	fatty acid 9-cis-retinol
ACP[c]	acyl-carrier protein
ACP[m]	acyl-carrier protein
Asn_X_Ser_Thr[l]	protein-linked asparagine residue (N-glycosylation site)
Asn_X_Ser_Thr[r]	protein-linked asparagine residue (N-glycosylation site)
C01041[c]	monodehydro-L-ascorbate(1-)
C01241[c]	phosphatidyl-N-methylethanolamine
C01241[m]	phosphatidyl-N-methylethanolamine
C01241[r]	phosphatidyl-N-methylethanolamine
C01264[c]	1-alkyl-2-acetyl-sn-glycerol 3-phosphate(2-)
C01507[c]	L-iditol
C01601[c]	nonanoate
C01747[c]	psychosine(1+)
C01747[g]	psychosine(1+)
C01747[l]	psychosine(1+)
C01836[c]	neurotensin
C01836[m]	neurotensin
C02147[c]	dihydrolipoate
C02356[c]	L-alpha-aminobutyric acid
C02442[c]	N-methyltyraminium
C02470[c]	Xanthurenic acid
C02470[e]	Xanthurenic acid
C02470[m]	Xanthurenic acid
C02528[c]	chenodeoxycholate
C02528[e]	chenodeoxycholate
C02528[m]	chenodeoxycholate
C02528[r]	chenodeoxycholate
C02528[x]	chenodeoxycholate
HC02192[x]	taurolithocholate
C02712[c]	N-acetyl-L-methionine
C02712[m]	N-acetyl-L-methionine
C02744[c]	psychosine sulfate
C02744[g]	psychosine sulfate
C03405[c]	Lactosylceramide sulfate
C03405[g]	Lactosylceramide sulfate
C03413[c]	N(1),N(12)-diacetylsperminium(2+)
C03413[x]	N(1),N(12)-diacetylsperminium(2+)
C03577[x]	20-hydroxy-leukotriene E4(1-)
C03681[c]	5alpha-pregnane-3,20-dione
C03693[c]	D-Mannose 1,6-bisphosphate
C03820[c]	1-alkyl-2-acetyl-sn-glycerol
C03958[c]	protirelin
C03968[c]	1-alkyl-sn-glycerol 3-phosphate(2-)
HC02191[r]	lithocholate
HC02191[x]	lithocholate
C04295[c]	androst-5-ene-3beta,17beta-diol
C04295[m]	androst-5-ene-3beta,17beta-diol
C04295[r]	androst-5-ene-3beta,17beta-diol
C04308[c]	phosphatidyl-N,N-dimethylethanolamine
C04308[m]	phosphatidyl-N,N-dimethylethanolamine
C04308[r]	phosphatidyl-N,N-dimethylethanolamine
dchac[c]	deoxycholate
dchac[r]	deoxycholate
HC02202[m]	prostaglandin A1(1-)
HC02202[r]	prostaglandin A1(1-)
C04717[c]	13(S)-HPODE(1-)
C04805[c]	5(S)-HETE
C04805[m]	5(S)-HETE
C04805[n]	5(S)-HETE
C04805[r]	5(S)-HETE
C04805[x]	5(S)-HETE
C04843[c]	(5Z,9E,12S,14Z)-8,11,12-trihydroxyicosa-5,9,14-trienoate
C04843[r]	(5Z,9E,12S,14Z)-8,11,12-trihydroxyicosa-5,9,14-trienoate
C04843[x]	(5Z,9E,12S,14Z)-8,11,12-trihydroxyicosa-5,9,14-trienoate
C04849[c]	(5Z,9E,14Z)-(8xi,11R,12S)-11,12-epoxy-8-hydroxyicosa-5,9,14-trienoate
